gap_id,cell_a,cell_b,compartment_a,compartment_b,placement_policy,anatomical_weight,normalized_weight,g0_uS,g_uS,active_in_v0,evidence
PHCR__AVAL,PHCR,AVAL,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
PHCR__AVAR,PHCR,AVAR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PHCR__PVCR,PHCR,PVCR,0,0,soma_compartment_0_v0,5.0,0.2988032661227676,0.0001,2.988032661227676e-05,True,Cook2019_SI5_gap_junction
PHCR__DA09,PHCR,DA09,0,0,soma_compartment_0_v0,7.0,0.3467786469313273,0.0001,3.4677864693132736e-05,True,Cook2019_SI5_gap_junction
IL2DL__URADL,IL2DL,URADL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
IL2DR__URADR,IL2DR,URADR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
IL2DR__RMED,IL2DR,RMED,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
IL2L__OLLL,IL2L,OLLL,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
IL2L__URBL,IL2L,URBL,0,0,soma_compartment_0_v0,4.0,0.2683983610056247,0.0001,2.683983610056247e-05,True,Cook2019_SI5_gap_junction
IL2L__RMGL,IL2L,RMGL,0,0,soma_compartment_0_v0,5.0,0.2988032661227676,0.0001,2.988032661227676e-05,True,Cook2019_SI5_gap_junction
IL2L__URAVL,IL2L,URAVL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
IL2L__RMER,IL2L,RMER,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
IL2L__RMDL,IL2L,RMDL,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
IL2R__URBR,IL2R,URBR,0,0,soma_compartment_0_v0,4.0,0.2683983610056247,0.0001,2.683983610056247e-05,True,Cook2019_SI5_gap_junction
IL2R__RMGR,IL2R,RMGR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
IL2VL__URAVL,IL2VL,URAVL,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
IL2VR__CEPVR,IL2VR,CEPVR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
IL2VR__IL1VR,IL2VR,IL1VR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
CEPDL__OLQDL,CEPDL,OLQDL,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
CEPDR__OLQDR,CEPDR,OLQDR,0,0,soma_compartment_0_v0,8.0,0.36642076762465037,0.0001,3.6642076762465036e-05,True,Cook2019_SI5_gap_junction
CEPVL__OLQVL,CEPVL,OLQVL,0,0,soma_compartment_0_v0,4.0,0.2683983610056247,0.0001,2.683983610056247e-05,True,Cook2019_SI5_gap_junction
CEPVL__RIH,CEPVL,RIH,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
CEPVL__URAVL,CEPVL,URAVL,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
CEPVR__OLQVR,CEPVR,OLQVR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
CEPVR__AIMR,CEPVR,AIMR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
URYDL__RIGL,URYDL,RIGL,0,0,soma_compartment_0_v0,4.0,0.2683983610056247,0.0001,2.683983610056247e-05,True,Cook2019_SI5_gap_junction
URYDL__AVAL,URYDL,AVAL,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
URYDR__RIGR,URYDR,RIGR,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
URYDR__AVAR,URYDR,AVAR,0,0,soma_compartment_0_v0,5.0,0.2988032661227676,0.0001,2.988032661227676e-05,True,Cook2019_SI5_gap_junction
URYDR__URADR,URYDR,URADR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
URYVL__RIGL,URYVL,RIGL,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
URYVL__AVAR,URYVL,AVAR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
URYVR__AVAL,URYVR,AVAL,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
OLLL__OLLR,OLLL,OLLR,0,0,soma_compartment_0_v0,11.0,0.41439614843321004,0.0001,4.1439614843321005e-05,True,Cook2019_SI5_gap_junction
OLLL__RIGL,OLLL,RIGL,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
OLLR__RIGR,OLLR,RIGR,0,0,soma_compartment_0_v0,5.0,0.2988032661227676,0.0001,2.988032661227676e-05,True,Cook2019_SI5_gap_junction
OLQDL__URBL,OLQDL,URBL,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
OLQDL__RIBL,OLQDL,RIBL,0,0,soma_compartment_0_v0,5.0,0.2988032661227676,0.0001,2.988032661227676e-05,True,Cook2019_SI5_gap_junction
OLQDL__RIGL,OLQDL,RIGL,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
OLQDL__RMDVL,OLQDL,RMDVL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
OLQDR__RIH,OLQDR,RIH,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
OLQDR__URBR,OLQDR,URBR,0,0,soma_compartment_0_v0,7.0,0.3467786469313273,0.0001,3.4677864693132736e-05,True,Cook2019_SI5_gap_junction
OLQDR__RIBR,OLQDR,RIBR,0,0,soma_compartment_0_v0,5.0,0.2988032661227676,0.0001,2.988032661227676e-05,True,Cook2019_SI5_gap_junction
OLQDR__RIGR,OLQDR,RIGR,0,0,soma_compartment_0_v0,4.0,0.2683983610056247,0.0001,2.683983610056247e-05,True,Cook2019_SI5_gap_junction
OLQDR__RMDVR,OLQDR,RMDVR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
OLQVL__ADAL,OLQVL,ADAL,0,0,soma_compartment_0_v0,4.0,0.2683983610056247,0.0001,2.683983610056247e-05,True,Cook2019_SI5_gap_junction
OLQVL__RIBL,OLQVL,RIBL,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
OLQVL__RIGL,OLQVL,RIGL,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
OLQVL__RMDDL,OLQVL,RMDDL,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
OLQVR__URBR,OLQVR,URBR,0,0,soma_compartment_0_v0,5.0,0.2988032661227676,0.0001,2.988032661227676e-05,True,Cook2019_SI5_gap_junction
OLQVR__RIBR,OLQVR,RIBR,0,0,soma_compartment_0_v0,6.0,0.32451024710904597,0.0001,3.24510247109046e-05,True,Cook2019_SI5_gap_junction
OLQVR__RIGR,OLQVR,RIGR,0,0,soma_compartment_0_v0,6.0,0.32451024710904597,0.0001,3.24510247109046e-05,True,Cook2019_SI5_gap_junction
OLQVR__RMDDR,OLQVR,RMDDR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
OLQVR__RMDVL,OLQVR,RMDVL,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
OLQVR__RMHR,OLQVR,RMHR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
IL1DL__IL1DR,IL1DL,IL1DR,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
IL1DL__IL1L,IL1DL,IL1L,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
IL1DL__RMEV,IL1DL,RMEV,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
IL1DR__IL1R,IL1DR,IL1R,0,0,soma_compartment_0_v0,8.0,0.36642076762465037,0.0001,3.6642076762465036e-05,True,Cook2019_SI5_gap_junction
IL1DR__RMEV,IL1DR,RMEV,0,0,soma_compartment_0_v0,4.0,0.2683983610056247,0.0001,2.683983610056247e-05,True,Cook2019_SI5_gap_junction
IL1DR__RMDVR,IL1DR,RMDVR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
IL1L__IL1VL,IL1L,IL1VL,0,0,soma_compartment_0_v0,8.0,0.36642076762465037,0.0001,3.6642076762465036e-05,True,Cook2019_SI5_gap_junction
IL1L__URBL,IL1L,URBL,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
IL1L__RIPL,IL1L,RIPL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
IL1L__RMER,IL1L,RMER,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
IL1R__IL1VR,IL1R,IL1VR,0,0,soma_compartment_0_v0,8.0,0.36642076762465037,0.0001,3.6642076762465036e-05,True,Cook2019_SI5_gap_junction
IL1VL__IL1VR,IL1VL,IL1VR,0,0,soma_compartment_0_v0,11.0,0.41439614843321004,0.0001,4.1439614843321005e-05,True,Cook2019_SI5_gap_junction
IL1VL__RMED,IL1VL,RMED,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
IL1VL__RMDDL,IL1VL,RMDDL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
IL1VR__URAVR,IL1VR,URAVR,0,0,soma_compartment_0_v0,4.0,0.2683983610056247,0.0001,2.683983610056247e-05,True,Cook2019_SI5_gap_junction
AINL__AINR,AINL,AINR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
AINL__AUAR,AINL,AUAR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
AINR__AUAL,AINR,AUAL,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
AINR__RIAL,AINR,RIAL,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
AIML__SIBDR,AIML,SIBDR,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
AIMR__AVKR,AIMR,AVKR,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
AIMR__SMBVR,AIMR,SMBVR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
RIH__AIZL,RIH,AIZL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
URBR__SMBVR,URBR,SMBVR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
AIYL__AIYR,AIYL,AIYR,0,0,soma_compartment_0_v0,4.0,0.2683983610056247,0.0001,2.683983610056247e-05,True,Cook2019_SI5_gap_junction
AIYL__AVKL,AIYL,AVKL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
AIYL__RIML,AIYL,RIML,0,0,soma_compartment_0_v0,5.0,0.2988032661227676,0.0001,2.988032661227676e-05,True,Cook2019_SI5_gap_junction
AIYR__AUAR,AIYR,AUAR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
AIYR__RIMR,AIYR,RIMR,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
AIAL__AIAR,AIAL,AIAR,0,0,soma_compartment_0_v0,7.0,0.3467786469313273,0.0001,3.4677864693132736e-05,True,Cook2019_SI5_gap_junction
AIAL__AIBL,AIAL,AIBL,0,0,soma_compartment_0_v0,5.0,0.2988032661227676,0.0001,2.988032661227676e-05,True,Cook2019_SI5_gap_junction
AUAL__AUAR,AUAL,AUAR,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
AUAL__RMDVL,AUAL,RMDVL,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
AIZL__AIZR,AIZL,AIZR,0,0,soma_compartment_0_v0,18.0,0.49103018512477475,0.0001,4.910301851247748e-05,True,Cook2019_SI5_gap_junction
AIZL__RIGL,AIZL,RIGL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
AIZL__AIBR,AIZL,AIBR,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
AIZR__AIBL,AIZR,AIBL,0,0,soma_compartment_0_v0,4.0,0.2683983610056247,0.0001,2.683983610056247e-05,True,Cook2019_SI5_gap_junction
RIS__AIBL,RIS,AIBL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
RIS__AIBR,RIS,AIBR,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
RIS__AVJL,RIS,AVJL,0,0,soma_compartment_0_v0,15.0,0.4623715292417698,0.0001,4.623715292417698e-05,True,Cook2019_SI5_gap_junction
RIS__RIML,RIS,RIML,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
RIS__RIMR,RIS,RIMR,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
RIS__AVEL,RIS,AVEL,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
RIS__RMEV,RIS,RMEV,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
RIS__RMDR,RIS,RMDR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
RIS__SMDDL,RIS,SMDDL,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
RIS__SMDDR,RIS,SMDDR,0,0,soma_compartment_0_v0,5.0,0.2988032661227676,0.0001,2.988032661227676e-05,True,Cook2019_SI5_gap_junction
RIS__SMDVL,RIS,SMDVL,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
ALA__AVER,ALA,AVER,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
ALA__RID,ALA,RID,0,0,soma_compartment_0_v0,4.0,0.2683983610056247,0.0001,2.683983610056247e-05,True,Cook2019_SI5_gap_junction
ALA__CANL,ALA,CANL,0,0,soma_compartment_0_v0,401.0,1.0,0.0001,0.0001,True,Cook2019_SI5_gap_junction
ALA__CANR,ALA,CANR,0,0,soma_compartment_0_v0,401.0,1.0,0.0001,0.0001,True,Cook2019_SI5_gap_junction
ALA__HSNL,ALA,HSNL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
ALA__HSNR,ALA,HSNR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PVQL__PVQR,PVQL,PVQR,0,0,soma_compartment_0_v0,46.0,0.6420709354148688,0.0001,6.420709354148688e-05,True,Cook2019_SI5_gap_junction
PVQL__ADAL,PVQL,ADAL,0,0,soma_compartment_0_v0,4.0,0.2683983610056247,0.0001,2.683983610056247e-05,True,Cook2019_SI5_gap_junction
PVQL__AVFR,PVQL,AVFR,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
PVQL__AVHR,PVQL,AVHR,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
PVQL__PVPL,PVQL,PVPL,0,0,soma_compartment_0_v0,8.0,0.36642076762465037,0.0001,3.6642076762465036e-05,True,Cook2019_SI5_gap_junction
PVQL__AVKR,PVQL,AVKR,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
PVQL__DA08,PVQL,DA08,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PVQR__ADAR,PVQR,ADAR,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
PVQR__AVFL,PVQR,AVFL,0,0,soma_compartment_0_v0,5.0,0.2988032661227676,0.0001,2.988032661227676e-05,True,Cook2019_SI5_gap_junction
PVQR__AVHR,PVQR,AVHR,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
PVQR__DVB,PVQR,DVB,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PVQR__DVC,PVQR,DVC,0,0,soma_compartment_0_v0,7.0,0.3467786469313273,0.0001,3.4677864693132736e-05,True,Cook2019_SI5_gap_junction
PVQR__PVT,PVQR,PVT,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PVQR__PVWR,PVQR,PVWR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PVQR__PDA,PVQR,PDA,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
ADAL__ADAR,ADAL,ADAR,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
ADAL__AVDR,ADAL,AVDR,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
ADAR__AVDL,ADAR,AVDL,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
RIFL__AVDL,RIFL,AVDL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
RIFL__AVER,RIFL,AVER,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
RIFL__VD01,RIFL,VD01,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
RIFL__HSNL,RIFL,HSNL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
RIFR__AVG,RIFR,AVG,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
RIFR__RMGR,RIFR,RMGR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
RIFR__AVJL,RIFR,AVJL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
RIFR__DD01,RIFR,DD01,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
BDUL__PVNL,BDUL,PVNL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
BDUR__PVR,BDUR,PVR,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
BDUR__HSNL,BDUR,HSNL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
BDUR__HSNR,BDUR,HSNR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PVR__LUAL,PVR,LUAL,0,0,soma_compartment_0_v0,6.0,0.32451024710904597,0.0001,3.24510247109046e-05,True,Cook2019_SI5_gap_junction
PVR__LUAR,PVR,LUAR,0,0,soma_compartment_0_v0,9.0,0.3839912433160672,0.0001,3.839912433160672e-05,True,Cook2019_SI5_gap_junction
PVR__PVNR,PVR,PVNR,0,0,soma_compartment_0_v0,5.0,0.2988032661227676,0.0001,2.988032661227676e-05,True,Cook2019_SI5_gap_junction
PVR__PVWR,PVR,PVWR,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
PVR__PVCR,PVR,PVCR,0,0,soma_compartment_0_v0,19.0,0.4995841256265096,0.0001,4.9958412562650965e-05,True,Cook2019_SI5_gap_junction
PVR__DA09,PVR,DA09,0,0,soma_compartment_0_v0,15.0,0.4623715292417698,0.0001,4.623715292417698e-05,True,Cook2019_SI5_gap_junction
PVR__DB07,PVR,DB07,0,0,soma_compartment_0_v0,4.0,0.2683983610056247,0.0001,2.683983610056247e-05,True,Cook2019_SI5_gap_junction
PVR__PDB,PVR,PDB,0,0,soma_compartment_0_v0,13.0,0.44010312941948837,0.0001,4.401031294194884e-05,True,Cook2019_SI5_gap_junction
PVR__VD13,PVR,VD13,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
AVFL__AVFR,AVFL,AVFR,0,0,soma_compartment_0_v0,31.0,0.5779644115522122,0.0001,5.779644115522123e-05,True,Cook2019_SI5_gap_junction
AVFL__AVHL,AVFL,AVHL,0,0,soma_compartment_0_v0,4.0,0.2683983610056247,0.0001,2.683983610056247e-05,True,Cook2019_SI5_gap_junction
AVFL__AVHR,AVFL,AVHR,0,0,soma_compartment_0_v0,5.0,0.2988032661227676,0.0001,2.988032661227676e-05,True,Cook2019_SI5_gap_junction
AVFL__PVPL,AVFL,PVPL,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
AVFL__PVNR,AVFL,PVNR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
AVFL__AVG,AVFL,AVG,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
AVFL__PVCL,AVFL,PVCL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
AVFL__AS11,AVFL,AS11,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
AVFL__VD12,AVFL,VD12,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
AVFL__VC04,AVFL,VC04,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
AVFL__VC05,AVFL,VC05,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
AVFR__AVHL,AVFR,AVHL,0,0,soma_compartment_0_v0,11.0,0.41439614843321004,0.0001,4.1439614843321005e-05,True,Cook2019_SI5_gap_junction
AVFR__AVHR,AVFR,AVHR,0,0,soma_compartment_0_v0,7.0,0.3467786469313273,0.0001,3.4677864693132736e-05,True,Cook2019_SI5_gap_junction
AVFR__PVPL,AVFR,PVPL,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
AVFR__RMGL,AVFR,RMGL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
AVFR__VB01,AVFR,VB01,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
AVFR__VC04,AVFR,VC04,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
AVFR__VC05,AVFR,VC05,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
AVHL__AVHR,AVHL,AVHR,0,0,soma_compartment_0_v0,15.0,0.4623715292417698,0.0001,4.623715292417698e-05,True,Cook2019_SI5_gap_junction
